video_id,channel_id,channel_title,title,description,published_at,duration,view_count,like_count,fave_count,comment_count
4eF8JHs_seQ,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,LIVE: Sidang Pembunuhan Berencana Yosua: Ferdy Sambo Hadirkan Saksi Ahli yang Meringankan,"LIVE Sidang Pembunuhan Berencana Yosua: Ferdy Sambo Hadirkan Saksi Ahli yang Meringankan

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2022-12-22T05:19:58Z,PT3H15M15S,49583,273,0,42
xUHzeBVBRno,UCT5H_ppXrhC7SFurhrezJKw,Tribun Sumsel,Curhatan Pilu Anak Ferdy Sambo yang Gantikan Sosok Orangtua Bagi Adik Adiknya,"Lulus menyandang gelar dokter di tengah kasus hukum yang menjerat kedua orang tuanya lantaran kasus pembunuhan berencana  terhadap almarhum brigadir J, pemilik nama lengkap Trisha Eungelica Ardyana Sambo membagikan aktivitas kesehariannya sekaligus menjadi figur orang tua pengganti untuk ketiga adiknya. 

Dalam unggahan akun TikTok @troasang, Trisha menuliskan secara rinci mulai dari mempersiapkan susu adik bungsunya, bayar sekolah adik-adiknya, hingga mengelola gaji karyawan dan pembantu. 

Bahkan diakui Trisha jika ia sering merelakan waktu kumpul bersama teman-temannya usai kuliah, lantaran harus menemani Arka adik paling kecilnya. 

Bahkan pada saat momen kelulusan adik-adiknya kemarin dari sekolah Taruna Nusantara di Magelang, Trisha sempat dibuat sibuk untuk mempersiapkan batik dan kebaya adik-adiknya.

Tribun Sumsel/ Ninis 
Editor/Purwanto

Baca berita di ------- http://sumsel.tribunnews.com/

Follow Instagram --------- https://www.instagram.com/tribunsumsel/

Like fanspage --------- https://www.facebook.com/harian.tribun.sumsel/",2023-05-11T03:49:17Z,PT51S,49025,192,0,26
Gdb0xOvzQZI,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,Kemunculan Perdana Ferdy Sambo dan Pernyataan Lengkapnya soal Kematian Brigadir J,"Setelah hampir sebulan bungkam, Irjen Ferdy Sambo tampil dihadapan publik pada Kamis (4/8/2022).
 
Ferdy Sambo sempat memberikan pernyataan sebelum dirinya melakukan pemeriksaan sebagai saksi terkait tewasnya Brigadi J di gedung Badan Reserse Kriminal (Bareskrim) Polri.
 
Sambo sempat menyampaikan permohonan maaf kepada Polri atas kasus tersebut. Selain itu, ia juga mengucapkan bela sungkawa atas kematian Brigadir J.

Sementara, Sambo juga meminta publik bersabar dan tidak berasumsi macam-macam dalam kasus ini.

Simak selengkapnya dalam video berikut.

Video Jurnalis: Pramulya Sadewa, Claudia Aviolola, Vitorio Mantalean
Penulis: Fitria Chusna Farisa
Penulis Naskah: Putri Aulia
Narator: Putri Aulia
Video Editor: Putri Aulia
Produser: Okky Mahdi Yasser
Musik: Piano Trap Beethoven by Josh Pan

#FerdySambo #BharadaE #BrigadirJ #JernihkanHarapan #Kompascom",2022-08-04T09:36:13Z,PT3M11S,49010,245,0,282
fu3d7K6pWAM,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,Tangis Ibunda Brigadir J Hakim Vonis Ferdy Sambo Hukuman Mati atas Pembunuhan pada sang Anak,"TRIBUN-VIDEO.COM - Ibunda Brigadir J, Rosti Simanjuntak hadir langsung dalam sidang vonis terdakwa Ferdy Sambo dalam kasus pembunuhan Brigadir Yosua.

Rosti datang bersama keluarga hukum korban Kamaruddin Simanjuntak sembari membawa foto dari Brigadir J.

Selama hakim membacakan vonis sidang pada Senin (13/2/2023) hari ini, ibunda Brigadir J terlihat beberapa kali menangis dan menundukkan kepalanya.

Ia juga beberapa kali terlihat mengelus dan memeluk foto sang putra di bekapan dadanya.

(Tribun-Video.com/N)

#putricandrawathi #bharadae #kuatmaruf #brigadiryosua #rickyrizal #sidang #cctv #pnjaksel #pengadilan #sidangsambo #brigadirj #sambo #ferdysambo #brigadirjoshua #vonissambo #vonisputri",2023-02-13T10:23:21Z,PT1M,48603,719,0,73
Rh7Qkn6dZtA,UCwFc1bMj5KFxX8BJ1wBRuzw,Tribun MedanTV,Rekaman CCTV Ferdy Sambo Jatuhkan Pistol sebelum Eksekusi Brigadir J,"https://medan.tribunnews.com/2022/11/29/cctv-ferdy-sambo-eksekusi-brigadir-j-ajudan-dan-art-panik-berhamburan

TRIBUN-MEDAN.COM - Rekaman CCTV saat Ferdy Sambo menjatuhkan pistol di Kompleks Duren Tiga diperlihatkan dalam sidang di PN Jakarta Selatan, 28 November 2022.

Dari tayangan CCTV, ajudan Ferdy Sambo bernama Adzan Romer tiba-tiba lari ke arah Ferdy Sambo.

Tak terlihat jelas pistol yang dijatuhkan Ferdy Sambo karena jangkauan CCTV tertutup mobil namun para ajudan tampak panik saat Ferdy Sambo masuk rumah.

Adzan Romer dan ART bernama Kodir lari masuk-keluar rumah, kepanikan ajudan diperkirakan adalah momen Ferdy Sambo mengeksekusi Brigadir J di dalam rumah.

Tak berselang lama, mobil yang membawa Putri Candrawathi meninggalkan rumah Duren Tiga.

Rekaman CCTV ini tidak mendapat dukungan visual lain di dalam rumah Duren Tiga karena sudah dirusak.",2022-11-29T04:45:11Z,PT59S,56868,538,0,17
MSFwFQLXqok,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,Alasan Kasus Penembakan di Rumah Ferdy Sambo Dilimpahkan ke Polda Metro Jaya,"JAKARTA, KOMPAS TV  Kepolisian melimpahkan proses penyidikan kasus penembakan Brigadir Yoshua atau Brigadir J di rumah Irjen Ferdy Sambo ke Polda Metro Jaya.

Sebelumnya, kasus tersebut diproses di Polres Jakarta Selatan. Keputusan tersebut diambil menimbang ketersediaan penyidik yang lebih berpengalaman.

""Polda Metro Jaya, penyidiknya lebih banyak berpengalaman. Sarana dan prasarananya jauh lebih lengkap,"" ujar Kadiv Humas Polri Irjen Dedi Prasetyo, Selasa (19/7).

Baca Juga Kasus Polisi Tembak Polisi Naik ke Penyidikan Pasca Irjen Ferdy Sambo Dinonaktifkan! di https://www.kompas.tv/article/310793/kasus-polisi-tembak-polisi-naik-ke-penyidikan-pasca-irjen-ferdy-sambo-dinonaktifkan

Saat ditanya soal kemungkinan ada pengaruh hubungan baik antara Kapolda Metro Jaya Irjen Fadil Imran dan Ferdy Sambo, Kadiv Humas sebut penyidik akan bekerja profesional.

""Penyidik ini memiliki kode etik profesi, ini menyangkut masalah trust. Ketika penyidik mencoba tidak profesional, dia bisa dituntut juga,"" ucap Dedi.

Sebelumnya, beberapa hari setelah kasus penembakan terkuak, Kapolda Metro Jaya tampak hampiri Irjen Ferdy Sambo .

Dalam video yang beredar, tampak keduanya berpelukan erat. Bahkan, Ferdy Sambo menangis di pelukan Kapolda.

""Kejadian antara Kapolda dan Ferdy Sambo secara personal, hanya empati saja,"" ucap Dedi.

""Tapi pada proses penyidikan kan enggak bisa dicampuradukkan,"" lanjutnya.

Jika Polda Metro Jaya merasa perlu ada pemeriksaan lebih lanjut pada Irjen Ferdy Sambo, maka pemeriksaan akan dilakukan.

Video Editor: Febi Ramdani

Artikel ini bisa dilihat di :  https://www.kompas.tv/article/310908/alasan-kasus-penembakan-di-rumah-ferdy-sambo-dilimpahkan-ke-polda-metro-jaya",2022-07-20T00:37:48Z,PT2M43S,55184,253,0,359
40AkZP01JAQ,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,Tanggapan Mahfud MD soal MA Ubah Hukuman Ferdy Sambo,"Menteri Koordinator Bidang Politik, Hukum dan Keamanan RI, Mahfud MD mengatakan jika keputusan MA dalam memberikan kasasi pada kasus Ferdy Sambo sudah final. Menurutnya, keputusan itu harus ditegakkan dan tidak boleh ada permainan lagi untuk meringankan Sambo.

Simak selengkapnya dalam video berikut!

Penulis Naskah: Bernadetha Nadia Deni Ananda
Narator : Bernadetha Nadia Deni Ananda
Video Editor: Lutfiansyah Aditya Vanjalu
Produser: Monica Arum

Musik: Future Glider - Brian Bolger

#MahfudMD #FerdySambo #HukumanFerdySambo #KeputusanMASoalHukumanFS #JernihkanHarapan


Artikel ini bisa dilihat di : https://video.kompas.com/watch/794592/tanggapan-mahfud-md-soal-ma-ganti-hukuman-ferdy-sambo",2023-08-09T14:33:18Z,PT46S,54413,695,0,86
psPfhEvXFUI,UCoSkllfpgmFHtbVK835QaQg,Official iNews,Profil Irjen Ferdy Sambo #iNewsPagi 10/08,"Tanggal Tayang: 10/08/2022

Dapatkan sajian berita-berita liputan langsung dari lapangan dan peristiwa terkini secara cepat dan akurat dari seluruh Indonesia. Baca berita-berita terpopuler di sini:

iNews https://www.inews.id 
Okezone https://www.okezone.com 
Sindonews https://www.sindonews.com 
IDX Channel https://www.idxchannel.com 
Celebrities https://www.celebrities.id 
Sporstars https://www.sportstars.id 

Jangan lewatkan juga berbagai program talk show yang mengupas berbagai masalah yang tengah hangat di masyarakat, baik di bidang sosial, ekonomi, hingga dunia hukum dan politik. Semuanya dikemas secara apik, mendalam, menyentuh dan tetap kritis. 

Subscribe iNews Official Youtube Channel https://www.youtube.com/OfficialiNews
Follow our Official TikTok https://www.tiktok.com/@officialinews
Follow our Official Twitter https://twitter.com/OfficialiNewsTV
Like our Official Facebook https://www.facebook.com/OfficialiNews
Follow our Official Instagram https://www.instagram.com/officialiNews

#iNews #News #Berita",2022-08-10T04:30:32Z,PT52S,54116,176,0,23
hDfQz8FGvTY,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,Ferdy Sambo Berikan Kesaksian di Sidang Bharada E,"Terdakwa kasus dugaan pembunuhan berencana sekaligus mantan Kadiv Propam Polri Ferdy Sambo memberi kesaksian di sidang kasus pembunuhan berencana terhadap Nofriansyah Yosua Hutabarat alias Brigadir J di Pengadilan Negeri (PN) Jakarta Selatan hari ini, Rabu (07/12/2022).

Ia bersaksi untuk terdakwa Bharada Richard Eliezer (Bharada E), Bripka Ricky Rizal (Bripka RR) dan Kuat Ma'ruf.

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2022-12-07T06:47:35Z,PT1H5M26S,53643,549,0,193
0RITThf59PY,UCwFc1bMj5KFxX8BJ1wBRuzw,Tribun MedanTV,"HAKIM FERDY SAMBO AKUI Pernah Ditawari Uang, Benny : Berapa?","Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-MEDAN.COM - Anggota Komisi III DPR RI, Benny Kabur Harman, mencecar hakim yang turut menjatuhkan pidana mati kepada eks Kadiv Propam Polri Ferdy Sambo yakni Alimin Ribut Sujono.

 Peristiwa ini terjadi saat Alimin menjalani fit and proper test calon hakim agung di Komisi III DPR RI. 

Editor Video : Gita Nadia Putri br Tarigan

Bergabung dengan channel ini untuk mendapatkan akses ke berbagai keuntungan:
https://www.youtube.com/channel/UCwFc1bMj5KFxX8BJ1wBRuzw/join

Baca selengkapnya di www.tribun-medan.com

#TribunMedan",2025-09-12T04:54:38Z,PT2M55S,88106,987,0,118
_opou0WU6DA,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"Sumber Rekening 'Gendut' Ferdy Sambo, Peras Miliaran Pakai Iming-iming Ini","VIVA - Kuasa hukum keluarga Brigadir J, Kamaruddin Simanjuntak membongkar kelicikan Ferdy Sambo demi menambah pundi-pundi kekayaan. Hal itu disampaikan berdasarkan pengakuan seorang Brigadir Jenderal Polisi kepadanya. (RP-DRP-SW) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-09-18T08:00:12Z,PT1M5S,52160,301,0,128
k1oaw0kjEIQ,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,"Viral Foto Ferdy Sambo di Rumah dan Tidak Ditahan, Bagaimana Faktanya?","Unggahan yang menampilkan foto terdakwa kasus pembunuhan Brigadir Nofriansyah Yosua Hutabarat, Ferdy Sambo, tampak seperti di rumah, beredar di media sosial.
Saat dikonfirmasi, Kepala Pusat Penerangan Hukum Kejaksaan Agung (Kapuspenkum Kejagung) Ketut Sumedana mengatakan, Ferdy Sambo berada di Mako Brimob.
""Perkaranya sudah di kasasi, kewenangan penahanan secara yuridis oleh Mahkamah Agung (MA),"" ujar Ketut kepada Kompas.com, Kamis (13/7/2023).
Pengacara Ferdy Sambo, Arman Hanis, juga membantah bahwa kliennya keluar dari rutan dan tinggal di rumah.
Video Editor: Ricky Arista
Produser: Nibras Nada Nailufar
__________
*  #FerdySambo #BrigadirJ #MakoBrimob #Bebas #VideoKompas #JernihMelihatDunia


Artikel ini bisa dilihat di : https://video.kompas.com/watch/728499/viral-foto-ferdy-sambo-di-rumah-dan-tidak-ditahan-bagaimana-faktanya-",2023-07-14T07:58:50Z,PT52S,52637,524,0,103
HbvuJDKz0f8,UC-ky0ON5vuB41a-BIHNhMuw,KOMPASTV SUKABUMI,[FULL] Hakim Cecar Ferdy Sambo di Sidang Pemeriksaan Terdakwa Terkait Hal Ini,"JAKARTA, KOMPAS.TV  Terdakwa Ferdy Sambo beri kesaksian dalam sidang pemeriksaan terdakwa pembunuhan berencana Yosua di Pengadilan Negeri Jakarta Selatan pada Selasa (10/1)

Dalam kesempatan itu, Sambo menceritakan kembali kronologi penembakan dan saat beri perintah tembak kepada Richard Eliezer.

Baca Juga Momen Ferdy Sambo dan Putri Candrawathi Menangis Saat di Persidangan Pemeriksaan Terdakwa di https://www.kompas.tv/article/368042/...

Hakim sempat mencecar Ferdy Sambo terkait perintah saat di rumah Saguling dan saat perintah hajar chard saat kejadian

Sahabat Kompas TV Sukabumi! Jangan lupa like, comment, dan subscribe channel YouTube Kompas TV Sukabumi, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming Kompas TV 24 jam non stop di https://www.kompas.tv/live.

Sosial Media Kompas TV Sukabumi:
YouTube : https://www.youtube.com/c/KompasTVSukabumi/videos
Instagram : https://www.instagram.com/kompastvsukabumi
Facebook : https://www.facebook.com/redaksikompastvsukabumi
Twitter : @ktvsukabumi",2023-01-14T18:15:30Z,PT1H42M1S,52904,216,0,61
ZFH-VVJUOSk,UCzl0OrB3-ehunyotIQvK77A,METRO TV ,Ferdy Sambo Tiba di PN Jakarta Selatan #shorts,"MetroTV, Terdakwa kasus pembunuhan Brigadir J, Ferdy Sambo tiba di Pengadilan Negeri Jakarta Selatan (PN Jaksel). Dengan mengenakan baju batik, Ferdy Sambo dikawal ketat sejumlah anggata Brimob bersenjata. 

Pengadilan Negeri Jakarta Selatan menggelar sidang perdana terdakwa Ferdy Sambo Cs. Sidang dugaan pembunuhan berencana terhadap Brigadir J digelar di ruang sidang utama Profesor Haji Umar Seno Adji hari ini, Senin (17/10/2022).

Dalam sidang perdana ini ada empat terdakwa yang akan menjalani sidang oleh majelis hakim. Sidang dipimpin oleh Wahyu Iman Santoso dengan dua anggota lainnya yakni Morgan Simanjutak, dan Alimin Ribut Sujono. 

Agenda sidang perdana adalah pembacaan dakwaan oleh jaksa penuntut umum (JPU). Ferdy Sambo didakwa secara kumulatif oleh JPU, yakni dakwaan pertama pasal 340 KUHP tentang pembunuhan berencana dan pasal 49 UU ITE terkait obstruction of justice atau menghalang-halangi proses hukum.

#Metrotv 
#sidangferdysambo  
#sidang  
#sambo",2022-10-17T03:16:57Z,PT54S,52119,617,0,49
rkiXvzfuu5k,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,"Bibir Gak Santai Parodikan ART Ferdy Sambo, Wanita Ini Bikin Perut Mules","VIVA - Keterangan Susi ART Ferdy Sambo sebagai saksi dalam persidangan pembunuhan berencana Brigadir J dengan terdakwa Bharada E beberapa waktu lalu jadi sorotan. Jawabannya yang serba tidak tahu membuat hakim dan khalayak ramai geram. Rupanya, hal itu menginspirasi seseorang untuk membuat video parodi saat Susi sedang menjadi saksi. (RP-RD-SW) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-11-06T07:30:07Z,PT2M6S,51745,319,0,61
vEUzg9hsrKE,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,Pakar Hukum Yakin Ferdy Sambo akan Dapat Tuntutan Hukuman Mati,"BACA SELENGKAPNYA https://video.tribunnews.com/view/466503/pakar-hukum-yakin-ferdy-sambo-akan-dapat-tuntutan-hukuman-mati

TRIBUN-VIDEO.COM - Pakar hukum Universitas Jenderal Soedirman Hibnu Nugroho meyakini Ferdy Sambo akan dituntut hukuman seumur hidup atau bahkan hukuman mati karena menjadi otak pembunuhan Brigadir J. 

Hibnu mengatakan, bahwa kasus Ferdy Sambo sudah menjadi perhatian semua mata masyarakat Indonesia.

VP: Ghozi Luthfi

#brigadirj #penembakanpolisi #irjenferdysambo #ferdysambo  #beritapopuler #beritaterkini #beritaterbaru #beritahariini #polisi #penembakan #metrojaya #penembakanbrigadirj #kejagung 
#kasusbrigadirj #bharadae #komnasham #kamaruddinsimanjuntak #ajudan #polisitembakpolisi #kombesbudi #kasusdurentiga #tersangka #kerajaansambo #sambopolri #sambodipecat #sidangkodeetik #putricandrawathi",2022-10-06T08:51:51Z,PT52S,51532,690,0,36
oW0fv80VFzc,UCB1fvlA5xmLJ0tZblpoTuaQ,VIVA.CO.ID,Murka! Ferdy Sambo 'Kecolongan' Ketika CCTV di Tangan Polres Jaksel,"VIVA - Dalam pembacaan surat dakwaan di persidangan Ferdy Sambo Senin, 17 Oktober 2022 jaksa mengungkap jika Ferdy Sambo sempat marah terhadap anak buahnya terkait DVR atau rekaman CCTV sekitaran rumah yang menjadi TKP pembunuhan Brigadir J. (RP-RN-SW) #VIVAnewsdaily

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",2022-10-17T08:30:08Z,PT1M37S,51255,297,0,95
xYPIaWXMUmg,UCoSkllfpgmFHtbVK835QaQg,Official iNews,Anak Ferdy Sambo Jadi Korban 'Bully' #BreakingNews 28/08,"Tanggal Tayang: 28/08/2022

Dapatkan sajian berita-berita liputan langsung dari lapangan dan peristiwa terkini secara cepat dan akurat dari seluruh Indonesia. Baca berita-berita terpopuler di sini:

iNews https://www.inews.id 
Okezone https://www.okezone.com 
Sindonews https://www.sindonews.com 
IDX Channel https://www.idxchannel.com 
Celebrities https://www.celebrities.id 
Sporstars https://www.sportstars.id 

Jangan lewatkan juga berbagai program talk show yang mengupas berbagai masalah yang tengah hangat di masyarakat, baik di bidang sosial, ekonomi, hingga dunia hukum dan politik. Semuanya dikemas secara apik, mendalam, menyentuh dan tetap kritis. 

Subscribe iNews Official Youtube Channel https://www.youtube.com/OfficialiNews
Follow our Official TikTok https://www.tiktok.com/@officialinews
Follow our Official Twitter https://twitter.com/OfficialiNewsTV
Like our Official Facebook https://www.facebook.com/OfficialiNews
Follow our Official Instagram https://www.instagram.com/officialiNews

#iNews #News #Berita",2022-08-29T03:47:46Z,PT2M22S,51231,233,0,248
4wt_OUqu0lg,UCwFc1bMj5KFxX8BJ1wBRuzw,Tribun MedanTV,"PROFIL JENDERAL AHMAD DOFIRI, Pernah Pecat Ferdy Sambo❗","Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-MEDAN.COM - Komjen Pol (Purn) Ahmad Dofiri dilantik menjadi Penasehat Khusus Presiden Bidang Keamanan dan Ketertiban Masyarakat dan Reformasi Kepolisian.

Ia dilantik langsung oleh Presiden Prabowo Subianto di Istana Kepresidenan, Jakarta pada Rabu (17/9/2025).

Sebelum dilantik menjadi Penasehat Khusus Presiden, Dofiri baru saja pensiun dari Polri dengan jabatan terakhir sebagai Wakapolri.

Berikut profil Ahmad Dofiri yang dilantik jadi Penasehat Khusus Presiden.

Editor Video : M Andimaz Kahfi

Bergabung dengan channel ini untuk mendapatkan akses ke berbagai keuntungan:
https://www.youtube.com/channel/UCwFc1bMj5KFxX8BJ1wBRuzw/join

Baca selengkapnya di www.tribun-medan.com

#TribunMedan #ahmaddofiri #penasehatkhususpresiden",2025-09-17T15:50:01Z,PT3M5S,50586,286,0,49
4eF8JHs_seQ,UCKII0Ml9S5wneKbHswmUrIQ,CNN Indonesia,LIVE: Sidang Pembunuhan Berencana Yosua: Ferdy Sambo Hadirkan Saksi Ahli yang Meringankan,"LIVE Sidang Pembunuhan Berencana Yosua: Ferdy Sambo Hadirkan Saksi Ahli yang Meringankan

Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",2022-12-22T05:19:58Z,PT3H15M15S,49583,273,0,42
xUHzeBVBRno,UCT5H_ppXrhC7SFurhrezJKw,Tribun Sumsel,Curhatan Pilu Anak Ferdy Sambo yang Gantikan Sosok Orangtua Bagi Adik Adiknya,"Lulus menyandang gelar dokter di tengah kasus hukum yang menjerat kedua orang tuanya lantaran kasus pembunuhan berencana  terhadap almarhum brigadir J, pemilik nama lengkap Trisha Eungelica Ardyana Sambo membagikan aktivitas kesehariannya sekaligus menjadi figur orang tua pengganti untuk ketiga adiknya. 

Dalam unggahan akun TikTok @troasang, Trisha menuliskan secara rinci mulai dari mempersiapkan susu adik bungsunya, bayar sekolah adik-adiknya, hingga mengelola gaji karyawan dan pembantu. 

Bahkan diakui Trisha jika ia sering merelakan waktu kumpul bersama teman-temannya usai kuliah, lantaran harus menemani Arka adik paling kecilnya. 

Bahkan pada saat momen kelulusan adik-adiknya kemarin dari sekolah Taruna Nusantara di Magelang, Trisha sempat dibuat sibuk untuk mempersiapkan batik dan kebaya adik-adiknya.

Tribun Sumsel/ Ninis 
Editor/Purwanto

Baca berita di ------- http://sumsel.tribunnews.com/

Follow Instagram --------- https://www.instagram.com/tribunsumsel/

Like fanspage --------- https://www.facebook.com/harian.tribun.sumsel/",2023-05-11T03:49:17Z,PT51S,49025,192,0,26
Gdb0xOvzQZI,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,Kemunculan Perdana Ferdy Sambo dan Pernyataan Lengkapnya soal Kematian Brigadir J,"Setelah hampir sebulan bungkam, Irjen Ferdy Sambo tampil dihadapan publik pada Kamis (4/8/2022).
 
Ferdy Sambo sempat memberikan pernyataan sebelum dirinya melakukan pemeriksaan sebagai saksi terkait tewasnya Brigadi J di gedung Badan Reserse Kriminal (Bareskrim) Polri.
 
Sambo sempat menyampaikan permohonan maaf kepada Polri atas kasus tersebut. Selain itu, ia juga mengucapkan bela sungkawa atas kematian Brigadir J.

Sementara, Sambo juga meminta publik bersabar dan tidak berasumsi macam-macam dalam kasus ini.

Simak selengkapnya dalam video berikut.

Video Jurnalis: Pramulya Sadewa, Claudia Aviolola, Vitorio Mantalean
Penulis: Fitria Chusna Farisa
Penulis Naskah: Putri Aulia
Narator: Putri Aulia
Video Editor: Putri Aulia
Produser: Okky Mahdi Yasser
Musik: Piano Trap Beethoven by Josh Pan

#FerdySambo #BharadaE #BrigadirJ #JernihkanHarapan #Kompascom",2022-08-04T09:36:13Z,PT3M11S,49010,245,0,282
